person_id,name,born,died
nm0714943,"Christian Redl",1948,
nm0821177,"Robert Stadlober",1982,
nm1660910,"Nick Hamson",,
nm0003150,"Michael Katleman",1960,
nm0123334,"Denise Burse",1952,
nm2480883,"Larramie Doc Shaw",1992,
nm2351246,"Demetria McKinney",1979,
nm0403258,"W. Mott Hupfel III",,
nm0655510,"Will Packer",,
nm0243805,"Julie Durand",,
nm0062215,"Gerd Baumann",1967,
nm2204502,"Markus Krojer",1994,
nm0740169,"Jule Ronstedt",1971,
nm0496046,"Christian Lerch",1966,
nm1280962,"Andreas Richter",1965,
nm0759363,"Richard Salvatore",,
nm0176981,"Dane Cook",1972,
nm0262595,"Bruce A. Evans",1946,
nm0879186,"Richard Tyson",1961,
nm0859499,"Scott Thomas",,
nm0004294,"Nadia Bjorlin",1980,
nm0835959,"Scott Stuber",1968,
nm0581163,"Simon Merrells",1965,
nm0734453,"Julian Rodd",,
nm1067825,"John Swihart",,
nm0294457,"Thor Freudenthal",1972,
nm0242028,"Lois Duncan",1934,2016
nm0191147,"Michael Cuesta",1963,
nm0084034,"Dennis Bishop",,
nm0372418,"David Heap",,
nm2214893,"Melisa Wallack",,
nm0389414,"Genevieve Hofmeyr",,
nm2632792,"Richard Doyle",,
nm1936822,"Elizabeth Ann Koshak",1969,
nm1259103,"Shin Koyamada",1982,
nm0598996,"Ben Montanio",,
nm0780420,"B. Mark Seabrooks",,
nm0722647,"Robert Ri'chard",1983,
nm0002124,"Melora Hardin",1967,
nm2279325,"Piers Thompson",,
nm0550371,"Eddie Marsan",1968,
nm2145817,"Mike Holding",,
nm0041003,"David Attenborough",1926,
nm1080418,"Doug Allan",1951,
nm1713809,"Doug Anderson",,
nm0091686,"Hagen Bogdanski",1965,
nm0680355,"Diana Phillips",,
nm0454004,"Sidney Kimmel",,
nm0156533,"Nick Cheung",1967,
nm3007784,"Dave Klotz",,
nm2473076,"Niall Matter",1980,
nm0272399,"Colin Ferguson",1972,
nm1836666,"Jordan Danger",1991,
nm0258402,"Mike Epps",1970,
nm0501435,"Kasi Lemmons",1961,
nm0001093,"John Dahl",1956,
nm0159273,"Bill Chott",1969,
nm0339261,"Todd J. Greenwald",,
nm1601056,"Daniel Benson",1987,
nm1434016,"Jeff Buchanan",,
nm1028107,"Georges Bermann",,
nm1249256,"Larry the Cable Guy",1963,
nm0088971,"Alan C. Blomquist",,
nm0007129,"Trevor Morris",1970,
nm0534543,"Marianne Maddalena",1957,
nm0313457,"Jacqueline George",,
nm1170124,"Kiely Williams",1986,
nm1379967,"Pete Ford",,
nm1291227,"Moon Bloodgood",1975,
nm0695560,"Victoria Pratt",1970,
nm1913125,"Ramon Rodriguez",1979,
nm1409133,"Jeremiah Munce",,
nm2299669,"Zie Souwand",,
nm0199495,"Maxwell McCabe-Lokos",1978,
nm0169218,"Ari Cohen",,
nm0567680,"Bruce McDonald",1959,
nm2267721,"Maureen Medved",,
nm2320589,"Jean Burgmeier",,
nm1395546,"Keith Michael Gregory",1972,
nm1047329,"Luke Ford",1981,
nm0850044,"Daniel Taplitz",,
nm0752646,"Julie Ryan",,
nm0000382,"Atom Egoyan",1960,
nm0090199,"Paul Harris Boardman",,
nm0220600,"Scott Derrickson",1966,
nm1053380,"Johann Urb",1977,
nm2283191,"Neal Ramer",,
nm0362766,"Tom Hardy",1977,
nm1235530,"Michael Urie",1980,
nm1081836,"Kyle Massey",1991,
nm2118666,"Maiara Walsh",1988,
nm1935292,"Allison Miller",1985,
nm0619599,"Chris Nahon",1968,
nm0352043,"Eric Haase",,
nm2277357,"Birgitte Larsen",,
nm0996077,"Per Schreiner",1965,
nm2206717,"Kemal Kaplanoglu",,
nm1583089,"Cengiz Çagatay",1973,
nm0213424,"Benoît Debie",,
nm0442766,"Kenji Kawai",1957,
nm0434554,"Takeshi Kaga",1950,
nm1217394,"Shidô Nakamura",1972,
nm0645256,"Tetsuya Oishi",,
nm1374980,"Zac Efron",1987,
nm1727317,"Lucas Grabeel",1984,
nm0058302,"Peter Barsocchini",,
nm0236226,"Michael Dowse",1973,
nm0005433,"Jessica Simpson",1980,
nm0522205,"Sam Louwyck",1966,
nm0607831,"Koen Mortier",,
nm2284422,"Eurydice Gysel",,
nm0548686,"Karl Markovics",1963,
nm0104180,"Martin Brambach",1967,
nm0124001,"Nina Bohlmann",,
nm0459425,"Michael Klick",,
nm0427728,"Cherry Jones",1956,
nm0143984,"Jon Cassar",1958,
nm0168206,"Robert Cochran",,
nm1395312,"Shahkrit Yamnarm",1978,
nm2486428,"Panward Hemmanee",1983,
nm0725034,"Jason Richman",,
nm1879589,"Nelson McCormick",,
nm0498839,"Carolyn Lefcourt",,
nm0509876,"Patrick Ligardes",,
nm1164755,"Xavier Gens",1975,
nm1640476,"Jean-Pierre Taïeb",,
nm0059570,"Laurent Barès",,
nm1990642,"Carlo Rizzo",,
nm2415874,"Tal Bachman",1968,
nm0153078,"Larry Charles",1956,
nm0343846,"Jeff Groth",,
nm0770650,"Andrew Scheinman",,
nm2300000,"Wendelin Van Draanen",1965,
nm1594305,"Yeong-jin Jo",1962,
nm0497043,"Chung-Joon Lee",,2008
nm0360218,"Lee Hanna",,
nm0158661,"Yong-kyou Cho",,
nm0463359,"Abby Kohn",,
nm0440344,"Mike Karz",,
nm0000684,"Nana Visitor",1957,
nm1651942,"Karen Rosenfelt",,
nm0199312,"Eric Dane",1972,
nm2313946,"John Grogan",1957,
nm0671567,"Michael Peña",1976,
nm0809720,"Riley Smith",1978,
nm0335337,"Darren Grant",,
nm0525160,"Brad Luff",,
nm0752407,"Amy Ryan",1968,
nm1072959,"Gattlin Griffith",,
nm0865119,"Beverly Todd",1946,
nm1136185,"Laure Gardette",,
nm2316907,"Yasmine Al Massri",,
nm0456077,"Güven Kiraç",1968,
nm2276587,"Betül Alganatay",,
nm0019338,"Zafer Algöz",1961,
nm2320774,"Yigit Güralp",,
nm1738823,"Ozan Çolakoglu",,
nm0661703,"Sarah Parish",1968,
nm1670978,"Slavoj Zizek",1949,
nm0592677,"Georg Misch",1970,
nm1133135,"Martin Rosenbaum",,
nm0774233,"Remko Schnorr",,
nm0905498,"Robert Wade",1962,
nm0443227,"Shigeru Kayama",1904,1975
nm0613609,"Takeo Murata",1910,1994
nm0882388,"Michael E. Uslan",1950,
nm2420299,"Masao Teshima",,
nm0034712,"Michael Arias",,
nm1137219,"Taiyô Matsumoto",,
nm2339710,"Brandon Drake",,
nm0011164,"Lynne Adams",,
nm2343652,"Lynn Herzeg",,
nm1554716,"Tony Hirst",,
nm2347121,"Mark Tewksbury",,
nm1790266,"Zac Fine",,
nm2584203,"Bryan Forrest",1986,
nm0075650,"Charles Berling",1958,
nm0778568,"Edith Scob",1937,2019
nm5503448,"Jeté Laurence",2007,
nm1552637,"Dennis Widmyer",,
nm1161528,"Jeff Buhler",,
nm2496312,"Amara Karan",1984,
nm3299423,"Lily Loveless",1990,
nm0358316,"Jon Hamm",1971,
nm0830760,"Aaron Stockard",,
nm0454752,"Graham King",1961,
nm0601003,"Carmen Moore",1972,
nm0234928,"Aaron Douglas",1971,
nm1095060,"Sam Bain",1971,
nm0916267,"Robert Webb",1972,
nm0254585,"Paul Mark Elliott",,
nm0638762,"Andy Nyman",1966,
nm0472710,"David Krumholtz",1978,
nm2683844,"Jake Miller",,
nm0625183,"Blake Nelson",1965,
nm1994955,"Vijay K. Chakravathy",,
nm1413459,Siddharth,,
nm1299510,"Genelia D'Souza",1987,
nm1020089,"Sally Hawkins",1976,
nm0372117,"Anthony Head",1954,
nm0792120,"Adrian Shergold",,
nm0121866,"Simon Burke",,
nm1729303,"Marcus Dunstan",,
nm1733317,"Patrick Melton",1975,
nm3899933,"Elizabeth Blackmore",,
nm2125623,"Bridget Regan",1982,
nm0179996,"Danielle Cormack",1970,
nm1400764,"Nick Goldsmith",1971,
nm0355722,"Jess Hall",1971,
nm0267946,"Hamid Farokhnezhad",,
nm0998142,"Hediyeh Tehrani",1971,
nm1410815,"Asghar Farhadi",1972,
nm2361065,"Jamal Sadatian",,
nm1077904,"Engin Senkan",1944,
nm1249052,"Riccardo Scamarcio",1979,
nm0524516,"Daniele Luchetti",1960,
nm1086543,"Amanda Seyfried",1985,
nm0792092,"Daniel Shere",1974,
nm0124133,"George W. Bush",1946,
nm1965007,"Brian Keith Allen",1960,
nm2700529,"Robert Logan",,
nm0709620,"Josh Randall",1972,
nm0780678,"Nick Searcy",1959,
nm1813878,"Andy Whitfield",1971,2011
nm0681547,"Michael Piccirilli",1971,
nm2376489,"Anna Cridland",,
nm0002006,"Thomas Haden Church",1960,
nm2384784,"Jessica Calder",,
nm1087819,"Hiroshi Okuda",,
nm0609944,"Wagner Moura",1976,
nm0655683,"José Padilha",1967,
nm1202932,"Megan Holley",,
nm1330162,"Jeb Brody",,
nm0911599,"Jay Ward",1920,1989
nm0003703,"Eric Strand",,
nm0000834,"Kathy Baker",1950,
nm0000312,"Amy Brenneman",1964,
nm1983962,"Karen Joy Fowler",1950,
nm1694447,"Bo Mitchell",1994,
nm1144419,"Danny McBride",1976,
nm2037015,"Elizabeth De Razzo",1980,
nm0078897,"Ben Best",,
nm0410400,"Jennifer Irwin",1975,
nm0524528,"Fabrice Luchini",1951,
nm2473241,"Joffrey Platel",,
nm1864103,"Robert Burke",,
nm0244445,"Loïc Dury",,
nm1293792,"Christophe Minck",,
nm2469366,"Sagarika Ghatge",1986,
nm1156290,"Jaideep Sahni",,
nm0035060,"Adam Arkin",1956,
nm3688913,"Mario Fratti",,
nm3656582,"Kate Porterfield",,
nm3663652,"Tess Porterfield Lovell",,
nm1099918,"Jeremy Saulnier",1976,
nm1957272,"Skei Saulnier",1976,
nm0957468,"Artur Zmijewski",1966,
nm0514228,"Peyton List",1986,
nm2207094,"Edward Anderson",,
nm1284187,"Zhonglun Ren",,
nm1833620,"Hanyu Zhang",1964,
nm2874732,"Chao Deng",1979,
nm2869311,"Wenkang Yuan",1985,
nm4863336,"Jingyuan Yang",,
nm0159052,"John Chong",,
nm0140971,"Roland Carroll",1954,
nm1260853,"Gloria Calderon Kellett",,
nm0438092,"Dimple Kapadia",1957,
nm1291566,"Nicolas Chartier",,
nm0788513,"Greg Shapiro",1972,
nm1398960,"James Purdum",1971,
nm0958412,"David Zuckerman",1962,
nm0506075,"Monica Levinson",,
nm3495911,"Chibundu Orukwowu",,
nm0063165,"Peter Baynham",,
nm0541908,"Costas Mandylor",1965,
nm0272090,"Thomas Fenton",,
nm1206875,"Pablo Guevara",,
nm0770462,"Mary Scheer",1963,
nm0835722,"James Patrick Stuart",1968,
nm0905554,"Julian Wadham",1958,
nm0104114,"Richard Brake",1964,
nm2361978,"Rae Brunton",,
nm0939976,"Ronnie Wood",1947,
nm0294224,"Tina French",,
nm0868643,"Fina Torres",1951,
nm0019079,"Luis Alfaro",,
nm1704427,"Gökhan Atilmis",,
nm0059941,"Cezmi Baskin",1949,
nm2438657,"Sirri Süreyya Önder",1962,
nm0172256,"David Collins",,
nm0004070,"Niall Byrne",,
nm0781913,"Noah Segan",1983,
nm0061865,"Joseph Bauer",,
nm1104850,"Harris Charalambous",,
nm0865157,"Donald Todd",,
nm0565092,"Cormac McCarthy",1933,
nm2445382,"Paula Mae Schwartz",,
nm2067953,"Ed Westwick",1987,
nm0252992,"Ed Elbert",,
nm1959563,"Matt Cohen",1982,
nm2306284,"Chrissy Calhoun",1981,
nm0374295,"Steve Hein",,
nm0474138,"Michael Kuhn",,
nm3053338,"Margot Robbie",1990,
nm4131020,"Matt Charman",,
nm0117599,"Romain Brémond",,
nm1095938,"Andrea Cornwell",,
nm0158825,"Jae-Won Choi",,
nm0177725,"Bruno Coon",,
nm1698655,"Erdal Besikçioglu",1970,
nm0646515,"Jay Oliva",,
nm1336827,"Betsy Brandt",1973,
nm2366374,"Steven Michael Quezada",1963,
nm2461627,"Markéta Irglová",1988,
nm1000613,"Tamara Conboy",,
nm0598241,"Sophie Monk",1979,
nm2857778,"Janet Montgomery",1985,
nm1878470,"John Carchietta",1978,
nm0661162,"John Pardue",,
nm1483369,"Chris O'Dowd",1979,
nm0446319,"Dean Lennox Kelly",1975,
nm0945194,"Michael Yama",,
nm0270665,"Danielle Feinberg",,
nm2264184,"Elissa Knight",1975,
nm3099374,"David Bueno",,
nm0297789,"Shunji Fujimura",1934,2017
nm0051559,"Mike Banas",,
nm0005318,"Carly Pope",1980,
nm1236625,"Martin Gero",1977,
nm2515735,"Todor Kobakov",1978,
nm0177861,"Arthur E. Cooper",,
nm0399003,"Jianxin Huang",1954,
nm0948145,"Wai Man Yip",,
nm2898643,"Junli Guo",,
nm2726789,"Zac Mattoon O'Brien",,
nm0217120,"Benoît Delhomme",1961,
nm2645116,"Bill Perkins",,
nm0002907,"Alexander Skarsgård",1976,
nm1277111,"Lars Bredo Rahbek",,
nm0080157,"Devika Bhagat",1979,
nm3508781,"Abhinav Kashyap",,
nm2791977,"Ketan Maru",,
nm2528248,"Steve Wiebe",,
nm2794419,"Adam Wood",,
nm2060819,"Ed Cunningham",1969,
nm1599107,"James Jarrett",,
nm2401385,"Carissa Capobianco",1988,
nm0141766,"Kristopher Carter",1972,
nm1048128,"Dana Davis",1978,
nm2992307,"Salvatore Abbruzzese",,
nm0785842,"Toni Servillo",1959,
nm3013376,"Simone Sacchettino",,
nm0308520,"Matteo Garrone",1968,
nm2500207,"Roberto Saviano",1979,
nm0223924,"Gianni Di Gregorio",1949,
nm0594898,"Mo'Nique",1967,
nm0200005,"Lee Daniels",1959,
nm2879377,"Danny Alsabbagh",,
nm1372823,"Chris Lilley",1974,
nm2837602,"Asolima Tauati",,
nm1307510,"David Lennie",,
nm1443531,"Stan Roach",,
nm2816553,"Elida Brereton",,
nm2088803,"Yvonne Strahovski",1982,
nm0024425,"Tangie Ambrose",,
nm3145742,"Victoria Murphy",,
nm0524240,"Matt Lucas",1974,
nm0909144,"David Walliams",1971,
nm0568672,"Davenia McFadden",1961,
nm0587323,"Peggy Miley",1941,
nm1486199,"Jonathon Cliff",,
nm1486373,"Izzy Diaz",,
nm3226241,"Noah Ringer",1997,
nm2353862,"Dev Patel",1990,
nm0504226,"Andrew Lesnie",1956,2015
nm0816170,"Tom Southwell",,
nm2564938,"Adelaide Clemens",1989,
nm3919354,"Laurent Hadida",,
nm1596678,"Keiichiro Toyama",,
nm0256913,"Sara Endsley",,
nm1503098,"Toni Cox",,
nm1297771,"Céline Garcia",,
nm0646037,"Daniel Olbrychski",1945,
nm0673858,"Sunil Perkash",1970,
nm1888967,"D.B. Weiss",1971,
nm0102691,"Maxwell Brace IV",,
nm0764780,"Katherine Sarafian",,
nm0620981,"Igal Naor",1958,
nm0940774,"Rowan Woods",1959,
nm1496319,"Ashlyn Sanchez",1996,
nm0282425,"Peter Flinth",1964,
nm0347188,"Jan Guillou",1944,
nm0772174,"Bradford L. Schlei",1966,
nm0589474,"Valarie Rae Miller",1974,
nm0479527,"Tyler Labine",1978,
nm0280199,"Christopher Fitzgerald",1972,
nm2641532,"Roxy Saint",,
nm1715297,"Penny Vital",1977,
nm0999415,"Jay Lee",,
nm0924385,"Billy White Acre",,
nm2765721,"Callin Öhrvall",,
nm0873296,"Jan Troell",1931,
nm0442381,"Tero Kaukomaa",,
nm1433720,"Dennis Lee",,
nm0539801,"Joshua Malkin",,
nm0669132,"Randy Pearlstein",1971,
nm0742492,"Barry Rosenbush",,
nm1670029,"Rupert Friend",1981,
nm0885249,"Jean-Marc Vallée",1963,
nm2593874,"Tim Headington",,
nm0117374,"Greg Bryk",1972,
nm0001252,"Vincent Gallo",1961,
nm0702379,"Silvia Pérez",1955,
nm0326497,"Osvaldo Golijov",1960,
nm0502425,"Melissa Leo",1960,
nm2565612,"Keith Dorrington",,
nm2605345,"Gemma Arterton",1986,
nm0859877,"Barnaby Thompson",1961,
nm0391996,"Peggy Holmes",,
nm0715257,"Robert Reece",,
nm0620576,"Bharat Nalluri",1965,
nm1341735,"David Magee",1962,
nm0064479,"Simon Beaufoy",1967,
nm2568364,"Yulia Snigir",1983,
nm1215228,"Pyotr Fyodorov",1982,
nm3352921,"Marina Dyachenko",,
nm0002376,"David Hare",1947,
nm1980385,"Masa Sawada",,
nm1076976,"Ryo Kase",1974,
nm0011470,"Andrew Adamson",1966,
nm1670137,"Georgie Henley",1995,
nm0148418,"Michael Cera",1988,
nm1683094,"Aaron Yoo",1979,
nm1178570,"Satomi Hanamura",1984,
nm4014969,"Michael Cabbibo",,
nm4478374,Chingon,,
nm0334324,"Stuart Graham",1967,
nm2594301,"Darsheel Safary",1996,
nm1244760,"Amole Gupte",,
nm0281068,"Maile Flanagan",1965,
nm1468944,"Chie Nakamura",1979,
nm1043186,"Dave Wittenberg",1971,
nm0570165,"Brian McGuire",1975,
nm1093570,"Seth Caplan",,
nm0872077,"George W. Trendle",1884,1972
nm1056425,"Rajpal Yadav",1971,
nm3148698,"Sudhanshu Dube",,
nm0514998,"Ray Lui",1956,
nm0628877,"Collin Chou",1967,
nm0948159,"Wilson Yip",,
nm2798327,"Li-Juan Liu",,
nm2587648,"Dongbing Shan",,
nm2605946,"Seth Lochhead",1981,
nm0390970,"Leslie Holleran",,
nm1024685,"Bhushan Kumar",,
nm0665349,"Ameesha Patel",1975,
nm1589714,"Aarti Bajaj",,
nm0602660,"José María Morales",,
nm0326166,"Andrés Goldstein",,
nm0710447,"James Ransone",1979,
nm1437733,"Pawel Szajda",1982,
nm3104562,"Michael Zimbalist",1980,
nm2371460,"Samuel Deshors",,
nm0308039,"Louis Garrel",1983,
nm0104418,"Paulo Branco",1950,
nm0201543,"Christoph Darnstädt",1960,
nm0092063,"Don Bohlinger",,
nm1303956,"Freema Agyeman",1979,
nm1266701,"Charlie Palmer",1965,
nm0509898,"Susie Liggat",,
nm2116654,"David Dawson",1982,
nm0534772,"Ashley Madekwe",1981,
nm2699843,"Lucy Prebble",1980,
nm1080764,"Joanna Bobin",,
nm2448361,"Emily Rose",1981,
nm1480047,"Daniel Arey",,
nm1413342,"Josh Scherr",,
nm1021163,"Greg Behrendt",1963,
nm0875710,"Liz Tuccillo",1964,
nm2523794,"Brent Simons",,
nm1660846,"Denise Nolan Cascino",,
nm2893431,"Yoshimasa Hosoya",1982,
nm2569233,"Yûki Kaji",1985,
nm3426369,"Yui Ishikawa",,
nm2095800,"Marina Inoue",1985,
nm2770525,"Kenshô Ono",,
nm3727237,"Yûto Uemura",,
nm2134328,"Tatsuhisa Suzuki",1983,
nm0743682,"Michael K. Ross",1971,
nm0665555,"Vinay Pathak",1968,
nm2625699,"Sagar Ballary",,
nm2430201,"Sagar Desai",,
nm0636426,"Noomi Rapace",1979,
nm1195553,"Johan Melin",,
nm0192947,"Cherie Currie",1959,
nm4353263,"Kumar Sadhuram Taurani",,
nm2814611,"Jitendra Parmar",,
nm0619216,"Tetsuo Nagata",1952,
nm0852298,"Doug Taylor",,
nm2020141,"Cyrille Aufort",,
nm1355700,"Bill Lippincott",,
nm0563604,"Carl Mazzocone",1958,
nm1699178,"Gürkan Uygun",1974,
nm1699093,"Necati Sasmaz",1971,
nm1772604,"Erdem Ergüney",1970,
nm0204987,"Kira Davis",,
nm2561192,"Michael Strobl",,
nm0235161,"Lori Keith Douglas",,
nm0457886,"Alar Kivilo",1953,
nm0001856,"Oprah Winfrey",1954,
nm0318570,"Charles Gillibert",,
nm1985427,"Aditya Joshi",,
nm3727386,Ponijao,,
nm0050988,"Thomas Balmès",,
nm1428166,"Amandine Billot",,
nm1827639,"Mike Fasolo",1969,
nm2201030,"Charles Horn",,
nm0905592,"Jeff Wadlow",1976,
nm0836343,"Jim Sturgess",1978,
nm0609662,"Anna Mouglalis",1978,
nm0207551,"Carlo De Boutiny",,
nm0259472,"Altan Erkekli",1955,
nm7041200,"Damla Aslanalp",,
nm1615610,"Allan Loeb",1969,
nm1250389,"David Giammarco",,
nm0520064,"George Lopez",1961,
nm2514461,"Albert Torres",,
nm0340052,"David Greig",1969,
nm0929317,"Toby Wilkins",1972,
nm2649739,"Kai Barry",,
nm0656644,"Manoj Pahwa",,
nm4269474,"Mohammed Zeeshan Ayyub",,
nm3985391,"Gaurav Solanki",1986,
nm3284959,"Ewan Mulligan",,
nm2089328,"David Higgs",,
nm1230138,"Steve Isles",,
nm2308578,"Alexandru Potocean",1984,
nm1111968,"Alexa Davalos",1982,
nm0296243,"Clayton Frohman",,
nm1087430,"Julia Dietze",1981,
nm0653248,"Götz Otto",1967,
nm0198757,"Oliver Damian",1969,
nm3108015,"Marta Hillers",,
nm0737582,"Günter Rohrbach",1928,
nm1490949,"Michel Litvak",,
nm5173656,"Renee Bojee",,
nm1622441,"Brett Harvey",,
nm2670116,"Stephen Green",,
nm1553725,"Kellan Lutz",1985,
nm0316417,"Daniel Giat",1955,
nm1048866,"Giulio Steve",,
nm4154798,"Brenton Thwaites",1989,
nm3994407,"Ryan Potter",1995,
nm10816760,"Roan Densimbor",,
nm2171633,"Baran bo Odar",1978,
nm1640152,"Ben Frost",,
nm0542990,"Tamela J. Mann",1966,
nm2052942,"David Mann",1966,
nm0843467,"Joe Syracuse",1967,
nm1249995,"Dylan Clark",,
nm0594885,"Geneviève Mnich",1942,
nm0694709,"Miléna Poylo",,
nm0755387,"Gilles Sacuto",,
nm1095804,"Peter Chiarelli",1974,
nm1385552,"Elizabeth Ingold",,
nm2931364,"Satoshi Nakamura",,
nm6812490,"Marcus Vanco",,
nm0394776,"Sherry Hormann",1960,
nm0004582,"Jeff Danna",1964,
nm0571650,"Charles McKeown",1946,
nm0348152,"Anna Gunn",1968,
nm0332467,"Peter Gould",,
nm3693309,"Alexis Clagett",,
nm2696149,"Kristin Robinson",,
nm0127373,"Louis C.K.",1967,
nm1469853,"Dan Lin",1973,
nm0643555,"Oliver Obst",,
nm2667868,"Sophie Anna Everhard",,
nm2679233,"Samantha Boscarino",1994,
nm2703870,"Lisi Harrison",,
nm1919671,"Oliver Kraus",,
nm1778066,"Brad Keene",,
nm0065376,"Christian Becker",1972,
nm0900915,"Jürgen Vogel",1968,
nm1035643,"Frederick Lau",1989,
nm1457472,"Jennifer Ulrich",1984,
nm3069814,"Juan Felipe Barrientos",,
nm0534822,"Hemky Madera",1977,
nm3461801,"Peter Gadiot",1986,
nm2964642,"Nick Sagar",,
nm8312148,"Zabit Arslan",,
nm2844464,"Murat Tokat",,
nm0168892,"Scott Coffey",1964,
nm2797005,"Kelly Bowe",,
nm2719767,"Jules Bass",,
nm0371891,"Serge Hazanavicius",1963,
nm0344932,"Laurent Grévill",1961,
nm1055166,"Virginie Bruant",,
nm0352517,"Penne Hackforth-Jones",1949,2013
nm0764982,"Jan Sardi",,
nm1856871,"Cunxin Li",1961,
nm1688046,"Kurt Kuhlmann",,
nm1596410,"Emil Pagliarulo",,
nm4687014,"Brian Chapin",,
nm0223464,"Valentijn Dhaenens",1976,
nm0408248,"Dirk Impens",,
nm0457491,"Nobuyasu Kita",,
nm0847562,"Naoto Takenaka",1956,
nm0811607,"Solon So",,
nm0436348,"Peter Kam",1961,
nm1817397,"Ashwini Kalsekar",1971,
nm2012534,"Boaz Yehonatan Yaacov",,
nm3358418,"Youssef Sahwani",,
nm0439003,"Thanassis Karathanos",,
nm0067619,"Stephen Belber",1967,
nm0326411,"Adam Goldworm",1978,
nm2057726,"Jessica Lowndes",1988,
nm1061002,"Andre Fabrizio",,
nm1317154,"Anna Skellern",1985,
nm0219465,"Hugh Dennis",1962,
nm0752379,"David Ryall",1935,2014
nm0602455,"Hattie Morahan",1978,
nm0044011,"Rosalind Ayres",1946,
nm0785264,"Assumpta Serna",1957,
nm1102709,"Rain Li",1983,
nm0008346,"Hiroshi Abe",1964,
nm1645591,You,1964,
nm0466153,"Hirokazu Koreeda",1962,
nm1626743,Gontiti,,
nm0945594,"Yutaka Yamazaki",1940,
nm0180404,"Clovis Cornillac",1967,
nm2169779,"Vimala Pons",1986,
nm2744613,"Willie Cortés",,
nm5554157,"Seppuku Paradigm",,
nm2138653,"Deepika Padukone",1986,
nm1460159,"Rohit Shetty",1974,
nm2753210,"Ahmet Yilmaz",,
nm2655579,"Selin Altinel",,
nm0661912,"Nira Park",,
nm0038673,"William Ash",1977,
nm0936591,"Andreas Wisniewski",1959,
nm1721217,"Claire Keelan",,
nm1321475,"Zoe Stewart",,
nm1595577,"Tarun Arora",,
nm1875694,"Doug MacAyeal",,
nm1074857,"Chad Keith",,
nm0649346,"Jason Orans",,
nm1320131,"Michael Simmonds",,
nm4381006,Star,,
nm0087595,"Jamie Blanks",,
nm0135524,"Marco Cappetta",1963,
nm2691892,"Megan Ellison",1986,
nm0080115,"Sergey Bezrukov",1973,
nm3554675,"Philip Eytan",,
nm0000310,"Bruce Boxleitner",1950,
nm0457736,"Edward Kitsis",,
nm2439913,"Matthew McNulty",1982,
nm0675426,"Jonny Persey",,
nm3988847,"Zach Lasry",,
nm0843281,"Abe Sylvia",,
nm1707602,"Rachel Cohen",,
nm0881131,"Brian Unger",1965,
nm3490475,"Gary Cohan",,
nm3510596,"Sean Tabibian",,
nm0070810,"Rob Benedict",1970,
nm0050276,"Jeff Balis",1975,
nm0546640,"Bam Margera",1979,
nm0051972,"Lance Bangs",1972,
nm1029269,"Dimitry Elyashkevich",1975,
nm1268047,"Christina Cole",1982,
nm0005094,"Alex Kingston",1963,
nm2070427,"Tom Mison",1982,
nm0205061,"Lucinda Davis",,
nm0099909,"John Bourgeois",,
nm0668754,"Ann Peacock",,
nm1159180,"Ed Helms",1974,
nm0004410,"Mark Neveldine",1973,
nm0180227,"Lisa Maria Falcone",,
nm0402271,"Charlie Hunnam",1980,
nm0744331,"Theo Rossi",1975,
nm0130502,"Dayton Callie",1946,
nm0283749,"Annette Focks",1964,
nm1921239,"Jan Mojto",1948,
nm0459529,"Viktor Klimenko",1942,
nm0296807,"Jesse Fryckman",,
nm0212563,"Adam Deacon",1983,
nm2427683,"Chad Hobson",,
nm1435739,"Tom Hemmings",,
nm1927157,"Balázs Zságer",1972,
nm2635467,"The Jonas Brothers",,
nm0004854,"Billy Ray Cyrus",1961,
nm0376712,"Bruce Hendricks",,
nm0180902,"Rich Correll",1948,
nm0072610,"Perry Benson",1961,
